"GeneID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ftype","length_bp","gene","EC_number","COG","product"
"PHJJKLOP_02648",3175.86211841659,-2.02124278823913,0.0697871464733956,-28.962966540116,1.92696029945059e-184,1.92310637885169e-183,"CDS",2079,"","","","hypothetical protein"
"PHJJKLOP_02649",852.717715577478,-2.38094608483483,0.089549570215443,-26.5880235841068,9.33820092773138e-156,7.9202758010277e-155,"CDS",276,"","","","hypothetical protein"
"PHJJKLOP_02658",7712.67869789336,-1.55872788878425,0.0605707261833689,-25.7340135573979,4.86753363009986e-146,3.93875559149161e-145,"CDS",1311,"der","","COG1160","GTPase Der"
"PHJJKLOP_02660",2236.55176742649,-2.23461833712551,0.0762185892822321,-29.3185475901538,6.01823777190901e-189,6.19196009934556e-188,"CDS",681,"cmk","2.7.4.25","COG0283","Cytidylate kinase"
"PHJJKLOP_02661",4963.74073609339,-1.47567141724176,0.062282465507781,-23.6932081158124,4.23652281213459e-124,3.00572258282725e-123,"CDS",636,"","","","hypothetical protein"
"PHJJKLOP_02674",3.1108740971378,-3.94703237773258,1.45337694585665,-2.71576646993401,0.00661225410342733,0.00922941202128737,"CDS",171,"","","","hypothetical protein"
"PHJJKLOP_02677",5399.91598164952,-1.33964821245262,0.0577114081376777,-23.2128838245764,3.3746520151019e-119,2.33882132713312e-118,"CDS",2103,"mapZ","","","Mid-cell-anchored protein Z"
"PHJJKLOP_02681",5070.11536504268,-1.7795558730975,0.0606458346081333,-29.3434146730143,2.89959971879318e-189,2.99358674416096e-188,"CDS",2316,"ctpE_2","7.2.2.10","COG0474","Calcium-transporting ATPase CtpE"
"PHJJKLOP_02684",336.532856142202,-1.31553250979526,0.116435299778807,-11.298399302397,1.33631522846491e-29,3.7638078965418e-29,"CDS",720,"ydjP","3.-.-.-","COG0596","AB hydrolase superfamily protein YdjP"
"PHJJKLOP_02688",1923.78690043934,-1.73772010429256,0.0779899673392316,-22.281328785971,5.60696380635648e-110,3.69763207846505e-109,"CDS",1005,"","","","hypothetical protein"
"PHJJKLOP_02691",5374.98547537708,-1.88866669904653,0.0700622792526752,-26.9569691307811,4.72618293485656e-160,4.11342782179086e-159,"CDS",705,"","","","hypothetical protein"
"PHJJKLOP_02693",3472.08952628443,-1.397256619026,0.0591200739919266,-23.6342163444655,1.71533114022732e-123,1.21125033816995e-122,"CDS",1221,"thlA","2.3.1.9","COG0183","Acetyl-CoA acetyltransferase"
"PHJJKLOP_02694",3420.74082187748,-1.21606864600057,0.0593693522940637,-20.4831044808646,3.04611774404182e-93,1.76403801270043e-92,"CDS",1155,"mvaS","2.3.3.10","COG3425","Hydroxymethylglutaryl-CoA synthase"
"PHJJKLOP_02695",332.5572338392,-1.117604393877,0.113471486502482,-9.84920906850504,6.90854821931049e-23,1.76787977509535e-22,"CDS",753,"","","","hypothetical protein"
"PHJJKLOP_02699",18.5770898474931,-1.49214685920989,0.465531923660357,-3.20525141966103,0.00134944551091644,0.00196318749255773,"CDS",276,"","","","hypothetical protein"
"PHJJKLOP_02700",64.1368002582592,-1.73947017465269,0.251725592037998,-6.91018406420161,4.8402526246829e-12,9.74560615891097e-12,"CDS",456,"spxA_5","","COG1393","Regulatory protein Spx"
"PHJJKLOP_02702",136.608368470459,-1.92228626183202,0.190161760075607,-10.1086898915309,5.05557841068767e-24,1.31735437437762e-23,"CDS",327,"","","","hypothetical protein"
"PHJJKLOP_02714",70.4236868146632,-1.39463986334313,0.253361674854804,-5.50454153787218,3.70130189610455e-08,6.60411077290645e-08,"CDS",792,"lacR_2","","","Lactose phosphotransferase system repressor"
"PHJJKLOP_02716",60.6820575021174,-1.00109727949053,0.249042177691365,-4.0197900964839,5.82500162606737e-05,9.24221243690816e-05,"CDS",975,"","","COG1073","putative protein"
"PHJJKLOP_02745",1114.18135642987,-1.03629772841617,0.076210559649798,-13.5978233617252,4.12528732403278e-42,1.40994409225504e-41,"CDS",828,"","","","hypothetical protein"
"PHJJKLOP_02772",622.669097575214,-1.06384601524357,0.0966119061027285,-11.0115415186237,3.36201448695207e-28,9.28585920104657e-28,"CDS",741,"","","","hypothetical protein"
"PHJJKLOP_02826",35.4042152758944,-1.52650980176238,0.338707027197436,-4.5068737262205,6.57897585632845e-06,1.08885869064938e-05,"CDS",264,"","","","hypothetical protein"
"PHJJKLOP_02827",122.386244247266,-1.89846225019497,0.203535611622228,-9.32742056814413,1.08478691274704e-20,2.64483063254449e-20,"CDS",291,"","","","hypothetical protein"
"PHJJKLOP_02831",546.308203412916,-1.05039163946982,0.109202863631656,-9.61871881870075,6.66561911587946e-22,1.67003042953499e-21,"CDS",1329,"gatC_3","","COG3775","PTS system galactitol-specific EIIC component"
"PHJJKLOP_02833",198.167146499492,-1.10565162459075,0.140651063715687,-7.8609545877714,3.81216987320764e-15,8.32504493098736e-15,"CDS",516,"","","","hypothetical protein"
"PHJJKLOP_02843",513.237475175648,-2.35703344229514,0.109883644393495,-21.4502663731699,4.54044778657361e-102,2.83210430687529e-101,"CDS",873,"gmuE_5","2.7.1.4","COG1940","Putative fructokinase"
"PHJJKLOP_02845",2407.29181381739,-4.42089608740045,0.0928357104013105,-47.6206415428911,0,0,"CDS",1947,"","","","hypothetical protein"
"PHJJKLOP_02846",4548.78560452822,-2.83622287096635,0.0630143666253265,-45.0091466892,0,0,"CDS",1440,"scrB_1","3.2.1.26","","Sucrose-6-phosphate hydrolase"
"PHJJKLOP_02847",1507.81343760656,-2.58042568421581,0.081329694245759,-31.7279648982618,6.39455288074655e-221,7.81440462243068e-220,"CDS",831,"degA_4","","COG1609","HTH-type transcriptional regulator DegA"
"PHJJKLOP_02855",185.488870632598,-1.8761607245145,0.162583980893138,-11.5396407088079,8.32723116339001e-31,2.37219125625021e-30,"CDS",690,"nanE_2","5.1.3.9","COG3010","Putative N-acetylmannosamine-6-phosphate 2-epimerase"
"PHJJKLOP_02862",52.1690255476374,-1.07165257737239,0.268572593613294,-3.99017845772983,6.6023599992436e-05,0.000104203826240039,"CDS",954,"","","COG2826","IS30 family transposase IS1252"
"PHJJKLOP_02884",125.496717209253,-1.00564944107702,0.193834348911094,-5.18819005365392,2.12347828464838e-07,3.6856197010071e-07,"CDS",405,"","","","hypothetical protein"
"PHJJKLOP_02885",2981.34011931748,-1.12385555492987,0.0708584156839675,-15.8605797784462,1.18792151658024e-56,4.88549041296871e-56,"CDS",1149,"","","","IS200/IS605 family transposase ISEfa4"
"PHJJKLOP_02886",4411.00622364706,-1.11821891370985,0.0703495341108053,-15.8951857726389,6.84253157239135e-57,2.84140631452701e-56,"CDS",261,"","","","hypothetical protein"
"PHJJKLOP_02889",1086.64570886546,-1.0644294757245,0.0783673880221159,-13.5825565019994,5.08211097064351e-42,1.73498748530293e-41,"CDS",654,"qseB","","","Transcriptional regulatory protein QseB"
"PHJJKLOP_02890",124.496436319836,-1.45427699887707,0.179621748938703,-8.09633024658581,5.66419245796738e-16,1.2599251277232e-15,"CDS",1275,"","","","ISL3 family transposase IS1476"
"PHJJKLOP_02891",305.683983232145,-1.13429888379553,0.120934121446798,-9.37947760504083,6.63003962733373e-21,1.62974865716233e-20,"CDS",1614,"guaA_2","6.3.5.2","","GMP synthase [glutamine-hydrolyzing]"
"PHJJKLOP_02892",368.720846613918,-1.77070067498217,0.115873755215711,-15.2812918825823,1.01900425896025e-52,3.99855668588072e-52,"CDS",933,"","","","hypothetical protein"
"PHJJKLOP_02914",23.8320215677244,-1.20209457586261,0.388558869959182,-3.09372573579105,0.00197660119155442,0.00284790373797591,"CDS",1296,"","","","ISL3 family transposase ISEfa5"
"PHJJKLOP_02925",30.9004831532118,-2.79247497719551,0.443409293275323,-6.29773669507101,3.02022968499943e-10,5.74861263629263e-10,"CDS",291,"","","","IS3 family transposase ISEfa8"
"PHJJKLOP_02927",103.595340414339,-1.32809632041677,0.201364725069744,-6.59547654117063,4.23892062549289e-11,8.26796635356724e-11,"CDS",321,"","","","hypothetical protein"
"PHJJKLOP_02944",11.5286864028357,-1.3551305464761,0.601383692043098,-2.25335433003226,0.0242368166739582,0.0322224818480599,"CDS",612,"","","COG2826","IS30 family transposase IS6770"
"PHJJKLOP_02995",24.5486333546178,-1.05495990138448,0.380427441820011,-2.77309096404147,0.00555265970407216,0.00779080947370816,"CDS",342,"","","","hypothetical protein"
"PHJJKLOP_02999",22.19549154829,-2.22503942839047,0.443747644622219,-5.01419997459307,5.32545782601125e-07,9.12674340645546e-07,"CDS",102,"","","","hypothetical protein"
"PHJJKLOP_03001",254.559045748984,-1.31698106475129,0.134907609596876,-9.76209621300551,1.637353082839e-22,4.14740704739422e-22,"CDS",693,"","","","hypothetical protein"
"PHJJKLOP_03023",71.3394737947134,-1.0316382368556,0.224719238969813,-4.59078733794652,4.41577084298983e-06,7.34898160306368e-06,"CDS",1461,"","","","hypothetical protein"
"PHJJKLOP_03032",18.3097352365676,-1.21841006126033,0.463851986109601,-2.62672166498483,0.00862118204763452,0.0119003315125024,"CDS",330,"","","","hypothetical protein"
"PHJJKLOP_03037",18.6390662391009,-1.06763685073875,0.427171672514748,-2.49931566026745,0.0124433418085018,0.0169883107043567,"CDS",231,"","","","hypothetical protein"
"PHJJKLOP_03040",53.1983169604329,-1.11075996314363,0.286460713158337,-3.87752983959679,0.000105522388703419,0.00016472055879981,"CDS",645,"","","","hypothetical protein"
"PHJJKLOP_03068",33.0235236798665,-1.38287202009897,0.354512979436166,-3.90076555814221,9.5888977054678e-05,0.000149995609875499,"CDS",300,"","","","hypothetical protein"
"PHJJKLOP_03113",88.6052957301859,-1.18403128709788,0.205348106448856,-5.76597129417784,8.11888788367989e-09,1.47499698566369e-08,"CDS",792,"","","","hypothetical protein"
"PHJJKLOP_03115",153.297414551062,-1.00980346309539,0.168137897706136,-6.00580521626527,1.9038464704496e-09,3.53386009456051e-09,"CDS",1569,"","","","hypothetical protein"
"PHJJKLOP_03118",70.799859935264,-1.79992096413952,0.245892350618243,-7.3199550926005,2.48053952066567e-13,5.15030188964842e-13,"CDS",990,"","","","hypothetical protein"
"PHJJKLOP_03119",18.3337530333833,-2.25879167077693,0.492615309494415,-4.58530546501933,4.53323182811266e-06,7.53608889137663e-06,"CDS",144,"","","","hypothetical protein"
"PHJJKLOP_03138",349.983021822392,-1.12217759178325,0.116488565634321,-9.63337118688521,5.78013787161982e-22,1.45182322043874e-21,"CDS",1041,"","","","hypothetical protein"
"PHJJKLOP_03168",11.8394709510624,-1.30267986381707,0.561996333154255,-2.31795082452881,0.0204519937833835,0.0273729411656013,"CDS",618,"","","","hypothetical protein"
